lat,lon,total_pm25_emissions,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_2_Agriculture_livestock,HTAPv3_8_3_Agriculture_crops
13.05,77.15,133.4951316420021,0.0,0.02375556342303753,0.003071100451052189,6.727221488952637,18.830236434936523,5.634453296661377,5.35988010597066e-06,16.6701602935791,0.5285412073135376,0.0,0.21212667226791382,76.7215347290039,1.1830367157017463e-06,7.013949871063232,0.8161283135414124,0.3139461278915405
13.05,77.25,170.0968491714848,0.0,0.0,0.0016069799894466996,8.760515213012695,24.521648406982422,7.33745813369751,0.0005143465823493898,19.99515724182129,0.45520931482315063,0.0,0.27624163031578064,99.9104995727539,3.2396037568105385e-05,7.70899772644043,0.7974085211753845,0.3315596878528595
13.05,77.35,207.13041647379578,0.0,0.0,0.029140321537852287,10.793807029724121,30.213058471679688,9.0404634475708,0.0005005762213841081,23.320152282714844,0.35978201031684875,0.0,0.3403565585613251,123.0994873046875,3.3384960261173546e-05,8.924211502075195,0.6566304564476013,0.3527931272983551
13.05,77.45,208.02879899478285,0.0,0.04021235182881355,0.21286316215991974,10.793807029724121,30.213058471679688,9.0404634475708,0.0010728512424975634,23.320152282714844,2.094022035598755,0.0,0.3403565585613251,123.0994873046875,0.00020983436843380332,7.9196038246154785,0.5992127060890198,0.3542771339416504
13.05,77.55,746.6561777966563,0.0,0.17331598699092865,0.28833839297294617,71.16143035888672,331.1766357421875,59.60197448730469,0.019814500585198402,71.14453125,5.1480712890625,0.0,2.243903160095215,202.72802734375,0.0019725842867046595,2.5085227489471436,0.33193084597587585,0.12770910561084747
13.05,77.65,747.0620215505478,0.0,0.2174507975578308,0.0,71.16143035888672,331.1766357421875,59.60197448730469,0.007416176609694958,71.14453125,4.421768665313721,0.0,2.243903160095215,202.72802734375,0.0007585378480143845,3.6790711879730225,0.4924668073654175,0.18658703565597534
13.05,77.75,511.47938272909596,0.0,0.07482575625181198,0.02629092149436474,42.0631103515625,216.73025512695312,35.230384826660156,0.0009527790825814009,49.80754470825195,1.1019209623336792,0.0,1.326358437538147,158.6969451904297,5.702784619643353e-05,5.623928070068359,0.5345303416252136,0.2622782289981842
13.05,77.85,280.0658216110869,0.0,0.03182411938905716,0.06868355721235275,12.964801788330078,102.28390502929688,10.85880184173584,5.5937140132300556e-05,28.470565795898438,0.995594322681427,0.0,0.4088134765625,114.66584777832031,9.621214303479064e-06,8.265110969543457,0.7138859629631042,0.3379214107990265
13.05,77.95,278.5670360936856,0.0,0.0,0.05900279060006142,12.964801788330078,102.28390502929688,10.85880184173584,0.0003046276106033474,28.470565795898438,0.9345294237136841,0.0,0.4088134765625,114.66584777832031,1.8904080206993967e-05,7.0099873542785645,0.5149644017219543,0.39549288153648376
13.15,77.05,132.63621833106959,0.0,0.009256619960069656,0.0025036679580807686,6.727221488952637,18.830236434936523,5.634453296661377,0.0,16.6701602935791,0.3852883279323578,0.0,0.21212667226791382,76.7215347290039,3.4111076274712104e-07,6.831967353820801,0.19904761016368866,0.41242149472236633
13.15,77.15,133.33692934249416,0.0,0.015108718536794186,0.02312951721251011,6.727221488952637,18.830236434936523,5.634453296661377,8.15817984403111e-05,16.6701602935791,0.42506250739097595,0.0,0.21212667226791382,76.7215347290039,3.427248202569899e-06,7.256345272064209,0.5267772078514099,0.2946881949901581
