lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_3_Agriculture_crops,total_so2_emissions
13.25,77.75,0.0,0.2686380445957184,0.0,245.1341094970703,199.59213256835938,33.10552215576172,0.0,2.663963794708252,0.0,0.0,2.7277674674987793,75.6874771118164,0.0,0.6241214871406555,0.0,559.8037321269512
13.25,77.85,0.0,0.01519440021365881,0.0,110.28599548339844,104.87551879882812,14.894197463989258,0.0,1.598644733428955,0.0,0.0,1.2272244691848755,44.4233283996582,0.0,0.43690669536590576,0.0,277.7570104440674
13.25,77.95,0.0,0.36181679368019104,0.05975724384188652,110.28599548339844,104.87551879882812,14.894197463989258,0.0,1.598644733428955,0.0,0.0,1.2272244691848755,44.4233283996582,0.0,0.4399315416812897,0.0,278.1664149276912
13.35,77.05,0.0,0.213938370347023,0.7942859530448914,168.33702087402344,76.19313049316406,22.734031677246094,0.0,1.5106477737426758,0.0,0.0,1.8731967210769653,56.151763916015625,0.0,0.6257649660110474,0.0,328.4337807446718
13.35,77.15,0.0,0.020900757983326912,0.0,168.33702087402344,76.19313049316406,22.734031677246094,0.0,1.5106477737426758,0.0,0.0,1.8731967210769653,56.151763916015625,0.0,0.5520196557044983,0.0,327.3727118689567
13.35,77.25,0.0,0.14276520907878876,0.4793543815612793,108.17456817626953,48.96224594116211,14.609045028686523,0.0,1.3096271753311157,0.0,0.0,1.2037297487258911,38.41923522949219,0.0,0.5523865818977356,0.0,213.85295747220516
13.35,77.35,0.0,0.6229355931282043,0.4147307574748993,48.01209259033203,21.731351852416992,6.48406457901001,0.0,1.1086065769195557,0.0,0.0,0.5342620611190796,20.68669891357422,0.0,0.5843954682350159,0.0,100.17913839221
13.35,77.45,0.0,0.2492700070142746,0.0,48.01209259033203,21.731351852416992,6.48406457901001,0.0,1.1086065769195557,0.0,0.0,0.5342620611190796,20.68669891357422,0.0,0.5152032971382141,0.0,99.32154987752438
13.35,77.55,0.0,0.023870764300227165,0.0,93.97980499267578,67.34742736816406,12.692031860351562,0.0,1.4296458959579468,0.0,0.0,1.0457748174667358,40.49253845214844,0.0,0.539242684841156,0.0,217.5503368359059
13.35,77.65,0.0,0.4834127724170685,0.0,93.97980499267578,67.34742736816406,12.692031860351562,0.0,1.4296458959579468,0.0,0.0,1.0457748174667358,40.49253845214844,0.0,0.4655678868293762,0.0,217.93620404601097
13.35,77.75,0.0,0.31997156143188477,0.0,96.60848236083984,56.132205963134766,13.047038078308105,0.0,1.2417144775390625,0.0,0.0,1.0750259160995483,41.62514114379883,0.0,0.4561884105205536,0.0,210.5057679116726
13.35,77.85,0.0,0.0,0.0019446477526798844,99.2371597290039,44.91697692871094,13.402040481567383,0.0,1.0537835359573364,0.0,0.0,1.1042768955230713,42.75773620605469,0.0,0.4037947952747345,0.0,202.87771321984474
13.35,77.95,0.0,0.03102216124534607,0.045739561319351196,99.2371597290039,44.91697692871094,13.402040481567383,0.0,1.0537835359573364,0.0,0.0,1.1042768955230713,42.75773620605469,0.0,0.4151989221572876,0.0,202.9639344215393
