lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_3_Agriculture_crops,total_co_emissions
13.15,77.25,0.0,0.2712768018245697,0.9518929123878479,4.249539852142334,252.6972198486328,0.8611423373222351,0.0,354.27197265625,0.0,0.0,0.7201253175735474,1411.7508544921875,0.0,125.90201568603516,0.0,2151.676039904356
13.15,77.35,0.0,0.38469600677490234,1.0995888710021973,5.235847473144531,311.34759521484375,1.0610111951828003,0.0,431.955078125,0.0,0.0,0.887264609336853,1739.414306640625,0.0,118.4674072265625,0.0,2609.8527953624725
13.15,77.45,0.0,0.757683515548706,0.6214776039123535,5.235847473144531,311.34759521484375,1.0610111951828003,0.0,431.955078125,0.0,0.0,0.887264609336853,1739.414306640625,0.0,94.855224609375,0.0,2586.135488986969
13.15,77.55,0.0,1.3380837440490723,0.1799831986427307,34.51889419555664,3615.946533203125,6.9950361251831055,0.0,1850.93115234375,0.0,0.0,5.849557876586914,3766.010009765625,0.0,83.11782836914062,0.0,9364.887078821659
13.15,77.65,0.0,1.4126640558242798,0.0,34.51889419555664,3615.946533203125,6.9950361251831055,0.0,1850.93115234375,0.0,0.0,5.849557876586914,3766.010009765625,0.0,118.7263412475586,0.0,9400.39018881321
13.15,77.75,0.0,0.3082236051559448,0.0,20.4039249420166,2385.78173828125,4.134726047515869,0.0,1167.1595458984375,0.0,0.0,3.4576404094696045,2717.7001953125,0.0,120.99238586425781,0.0,6419.938380360603
13.15,77.85,0.0,0.7385700345039368,0.11838481575250626,6.2889509201049805,1155.61669921875,1.2744158506393433,0.0,483.38763427734375,0.0,0.0,1.0657230615615845,1669.3905029296875,0.0,113.95338439941406,0.0,3431.8342655077577
13.15,77.95,0.0,0.3658487796783447,0.15116280317306519,6.2889509201049805,1155.61669921875,1.2744158506393433,0.0,483.38763427734375,0.0,0.0,1.0657230615615845,1669.3905029296875,0.0,86.103759765625,0.0,3403.6446976065636
13.25,77.05,0.0,0.0870751366019249,0.4644671380519867,5.994185924530029,356.4419250488281,1.2146838903427124,0.0,314.5149841308594,0.0,0.0,1.0157722234725952,1435.840576171875,0.0,102.80391693115234,0.0,2218.377586595714
13.25,77.15,0.0,0.36971163749694824,1.107286810874939,5.994185924530029,356.4419250488281,1.2146838903427124,0.0,314.5149841308594,0.0,0.0,1.0157722234725952,1435.840576171875,0.0,112.25395202636719,0.0,2228.753077864647
