lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_2_Agriculture_livestock,HTAPv3_8_3_Agriculture_crops,total_pm10_emissions
12.95,77.75,0.0,0.09810169786214828,0.2507424056529999,168.10443115234375,613.875,103.05693817138672,0.0003285305865574628,86.72369384765625,6.131379127502441,0.0,3.2954201698303223,307.8238525390625,0.0002850575838238001,7.918750286102295,3.98331618309021,0.5426464676856995,1301.8048856363457
12.95,77.85,0.0,0.0723377987742424,0.053035806864500046,36.528621673583984,100.13005828857422,22.393983840942383,0.0003053491818718612,24.83514404296875,0.85001140832901,0.0,0.7160854339599609,177.48782348632812,0.00019389839144423604,8.660670280456543,3.199848175048828,0.5058378577232361,375.4339573411271
12.95,77.95,0.0,0.07253939658403397,0.028981802985072136,36.528621673583984,100.13005828857422,22.393983840942383,0.0004911267897114158,24.83514404296875,0.632755696773529,0.0,0.7160854339599609,177.48782348632812,0.0003108072269242257,7.223954677581787,2.6546518802642822,0.6043113470077515,373.3097135015705
13.05,77.05,0.0,0.004789379891008139,0.0016012563137337565,11.49119758605957,31.498987197875977,7.044713497161865,0.0012986500514671206,16.88753890991211,1.1151580810546875,0.0,0.22526668012142181,80.8926010131836,0.0005380536313168705,8.119974136352539,1.576140284538269,0.7436662316322327,159.6034709577798
13.05,77.15,0.0,0.02375556342303753,0.003071100451052189,11.49119758605957,31.498987197875977,7.044713497161865,5.35988010597066e-06,16.88753890991211,0.9757456183433533,0.0,0.22526668012142181,80.8926010131836,7.851072041376028e-06,7.3914361000061035,4.801655292510986,0.4979550540447235,161.73393682404594
13.05,77.25,0.0,0.0,0.0016069799894466996,14.964396476745605,41.01950454711914,9.173968315124512,0.0005143465823493898,20.25795555114746,0.8373597264289856,0.0,0.29335319995880127,105.3422622680664,0.00021499198919627815,8.123893737792969,4.683288097381592,0.525820791721344,205.2241390300478
13.05,77.35,0.0,0.0,0.029140321537852287,18.437593460083008,50.540035247802734,11.30322265625,0.0005005762213841081,23.628376007080078,0.6611502766609192,0.0,0.36143970489501953,129.7919464111328,0.00022155481565278023,9.404507637023926,3.8356924057006836,0.5595763325691223,248.5534025917732
13.05,77.45,0.0,0.04021235182881355,0.21286316215991974,18.437593460083008,50.540035247802734,11.30322265625,0.0010728512424975634,23.628376007080078,3.8629398345947266,0.0,0.36143970489501953,129.7919464111328,0.0013925399398431182,8.34742546081543,3.4932966232299805,0.5618928670883179,250.58370917814318
13.05,77.55,0.0,0.17331598699092865,0.28833839297294617,121.55537414550781,537.3031616210938,74.51988983154297,0.019814500585198402,72.13360595703125,9.509417533874512,0.0,2.382899045944214,237.7169189453125,0.013090800493955612,2.6440417766571045,1.9492201805114746,0.20265743136405945,1060.4117461498827
13.05,77.65,0.0,0.2174507975578308,0.0,121.55537414550781,537.3031616210938,74.51988983154297,0.007416176609694958,72.13360595703125,8.176549911499023,0.0,2.382899045944214,237.7169189453125,0.005033940076828003,3.877817153930664,2.9003994464874268,0.2958415150642395,1061.0923584876582
13.05,77.75,0.0,0.07482575625181198,0.02629092149436474,71.85069274902344,350.0299377441406,44.04827880859375,0.0009527790825814009,50.48821258544922,2.031726121902466,0.0,1.4085181951522827,179.96173095703125,0.00037845721817575395,5.9277472496032715,3.1369917392730713,0.4159134030342102,709.4021974672505
13.05,77.85,0.0,0.03182411938905716,0.06868355721235275,22.146005630493164,162.75672912597656,13.576675415039062,5.5937140132300556e-05,28.842815399169922,1.8351389169692993,0.0,0.43413710594177246,122.20647430419922,6.384996959241107e-05,8.709935188293457,4.194096088409424,0.5360042452812195,365.33863888348424
13.05,77.95,0.0,0.0,0.05900279060006142,22.146005630493164,162.75672912597656,13.576675415039062,0.0003046276106033474,28.842815399169922,1.720184087753296,0.0,0.43413710594177246,122.20647430419922,0.00012545518984552473,7.373940467834473,2.999471664428711,0.6268476843833923,362.7427137586201
